Run,Event,Type1,E1,px1,py1,pz1,pt1,eta1,phi1,Q1,Type2,E2,px2,py2,pz2,pt2,eta2,phi2,Q2,M
167807,1081209337,G,65.2327,45.95,17.207,42.9862,44.1365,0.791077,0.358714,1,T,35.6304,25.17,9.86578,23.2089,27.0345,0.777694,0.373561,1,0.769336
167807,1081936560,G,16.8929,11.1831,-11.474,5.35212,16.0223,0.328122,-0.798236,-1,G,30.2293,-15.1922,15.6966,20.8952,21.8446,0.850308,2.33987,-1,38.6998
167807,1083347447,G,17.7424,-6.27931,-16.4813,1.92876,20.4164,0.107494,-1.93676,1,T,24.4886,-7.59499,-23.1393,2.56278,24.3539,0.105037,-1.88795,1,0.998191
167807,1083407345,G,37.7618,-37.691,-2.10785,0.945891,37.7498,0.0250542,-3.08573,1,T,27.399,-27.2687,-2.58885,0.64201,27.3913,0.0234363,-3.04694,1,1.26651
167807,1083890774,G,27.1176,7.991,13.388,22.1868,15.5915,1.15128,1.03267,-1,G,31.1318,-23.6594,-14.0241,-14.5854,27.5035,-0.508156,-2.60652,-1,55.5815
167807,1086804346,G,18.3574,16.7449,-6.16476,-4.31133,17.7568,-0.239272,-0.352694,1,G,22.5541,-17.8089,7.03913,11.9151,19.1496,0.58778,2.76518,1,40.1751
167807,1088800466,G,102.684,24.0715,-9.28536,-99.3899,25.8003,-2.05825,-0.368154,1,G,20.4595,-16.898,-4.58793,10.5824,17.5098,0.572572,-2.87648,1,83.8669
167807,1089947170,G,27.6202,3.47162,-21.5522,-16.9209,21.83,-0.713124,-1.41109,-1,G,18.0206,-7.54354,16.1683,2.53222,17.8499,0.141449,2.00737,-1,42.7841
167807,1090166215,G,30.4559,10.1401,12.5553,25.8281,16.1387,1.24919,0.891419,-1,G,16.2387,-13.2614,-8.25021,-4.44442,15.6183,-0.280858,-2.58507,-1,41.1685
167807,1090496708,G,38.4506,-10.1706,-33.413,-16.08,34.9267,-0.44551,-1.86628,1,G,36.6148,8.27211,29.725,19.7135,30.8546,0.601909,1.29938,1,74.8626
167807,1093813598,G,46.7454,-20.9556,-12.2244,39.9568,24.2605,1.27363,-2.61351,1,G,29.3057,22.6171,8.73017,-16.4639,24.2435,-0.635466,0.368378,1,72.2279
167807,1092720183,G,26.4749,14.3245,17.0041,14.3729,22.2335,0.608246,0.870721,-1,T,27.0403,14.8199,17.4156,14.4302,22.8678,0.595249,0.865748,-1,0.378313
167807,1093206544,G,27.3853,26.0557,-1.4463,8.30394,26.0958,0.313071,-0.0554513,1,G,19.6227,-16.28,2.00368,10.7697,16.4028,0.616731,3.01913,1,41.8339
167807,1094226647,G,26.6949,15.8383,-2.94599,-21.2856,16.11,-1.09135,-0.183903,-1,G,19.7031,15.5522,2.13048,-11.9076,15.6975,-0.699988,0.136142,-1,8.05969
167807,1094444982,G,22.6018,11.739,9.67322,-16.7169,15.211,-0.949672,0.689219,1,G,16.6514,-7.41614,-14.5639,-3.18595,16.3434,-0.193724,-2.04179,1,33.1977
167807,1095329774,G,90.7837,-36.9423,-1.67315,82.9104,36.9802,1.54691,-3.09633,-1,G,23.0376,22.6228,4.04019,-1.61359,22.9808,-0.0701572,0.176726,-1,78.3292
167807,1095823270,G,45.4495,-9.77289,24.1754,-37.2248,21.7031,-1.15435,1.95374,-1,G,21.4854,12.994,-16.5647,4.28692,21.0531,0.202243,-0.905618,-1,57.6808
167807,1097819011,G,38.2253,-18.0395,-17.8133,28.6081,25.3523,0.969331,-2.3625,1,G,27.6283,10.0222,15.1986,20.7815,18.2055,0.977973,0.987829,1,42.7346
167807,1098940207,G,45.2997,-19.0491,5.24768,40.7632,19.7587,1.47148,2.87278,-1,G,22.9833,21.2752,-3.11921,8.11519,21.5027,0.368975,-0.145575,-1,47.5813
167807,1099536106,G,17.501,-0.400547,-17.4393,1.40841,17.4439,0.080652,-1.59376,-1,G,23.1058,1.21752,16.0822,-16.5452,16.1282,-0.899539,1.49523,-1,37.6467
167807,1101455942,G,33.5598,-16.2278,-6.12616,-28.7294,17.3456,-1.27845,-2.78062,1,G,41.3701,22.5146,-7.30381,-33.9297,23.6696,-1.15728,-0.313692,1,38.3203
167807,1101172511,G,24.3124,-13.0708,15.0643,-13.9034,19.9444,-0.650293,2.28546,-1,G,32.2754,8.13668,-22.3816,-21.7842,23.8148,-0.819778,-1.22211,-1,43.0198
167807,1103591504,G,58.5406,-8.31056,-35.6449,-45.6877,36.6009,-1.04651,-1.79985,1,G,41.8374,14.4502,30.617,24.5794,33.8557,0.673841,1.12983,1,97.8121
167807,1110332788,G,29.0795,9.93685,-25.1389,-10.7191,27.0316,-0.386822,-1.19437,-1,T,27.9276,9.06992,-23.1612,-12.6978,24.8738,-0.490575,-1.19755,-1,2.70109
167807,1112033568,G,33.9323,19.2982,-9.81874,26.1259,21.6525,1.02019,-0.470654,1,G,23.9294,-15.9357,-0.440852,17.8456,15.9418,0.96335,-3.11394,1,36.0267
167807,1113716117,G,22.7824,14.1547,6.28787,16.7073,15.4885,0.935934,0.41804,1,T,17.7218,-15.4341,0.637517,8.68534,15.4472,0.536194,3.10031,1,30.7605
167807,1114526087,G,18.8314,-5.79087,-15.728,-8.5852,16.7602,-0.492131,-1.92358,1,G,32.4713,12.7713,26.3071,14.114,29.2433,0.46563,1.11884,1,49.404
167807,1114549874,G,96.7654,-52.5351,5.42965,81.0809,52.815,1.21412,3.03861,1,G,113.218,45.388,-36.0541,97.2535,57.9652,1.2895,-0.671289,1,106.305
167807,1122135657,G,19.4342,13.732,-10.3376,-9.06876,17.1882,-0.505775,-0.645295,1,G,22.6429,-15.6104,6.11502,-15.2187,16.7654,-0.814611,2.76824,1,34.0476
167807,1121690339,G,55.4708,10.4996,20.1242,-50.614,22.2892,-1.5418,1.08982,-1,G,18.7887,-3.98239,-15.767,9.40995,16.2621,0.550424,-1.8182,-1,61.2801
167807,1123237304,G,20.4542,18.6004,-0.994091,8.4499,18.6269,0.439366,-0.0533939,1,G,27.7099,-26.9469,5.67774,3.07518,27.5385,0.111438,2.93393,1,45.775
167807,1122861311,G,27.8037,-14.844,5.26812,22.9115,15.7511,1.16931,2.80056,-1,G,34.426,20.3542,-11.9919,25.0407,23.6241,0.923147,-0.532412,-1,38.6981
167807,1123591330,G,85.3179,-5.29414,24.9678,-81.4107,25.5229,-1.87679,1.77974,-1,G,26.8354,7.74379,-17.4856,18.826,19.1236,0.870328,-1.15389,-1,92.7336
167807,1126886343,G,40.2199,23.5,-8.32685,-31.5601,24.9316,-1.05747,-0.340531,-1,G,28.5406,-24.0451,3.51657,-14.9673,24.3009,-0.582423,2.99637,-1,50.3961
167807,1126109101,G,29.8941,2.35509,14.8973,-25.8103,15.0823,-1.30654,1.41401,-1,G,48.916,-20.208,3.33269,-44.4218,20.481,-1.51673,2.97814,-1,25.0486
167807,1127794453,G,39.6695,-12.9538,13.0093,35.1656,18.3587,1.40518,2.35406,1,G,19.9364,7.48417,-16.7717,-7.7553,17.9621,-0.410544,-1.15084,1,52.5116
167807,1130141665,G,16.8232,-12.9792,8.65414,-6.29731,15.5998,-0.393449,2.55352,1,G,26.1879,9.76511,-15.6539,-18.5848,18.45,-0.886528,-1.01305,1,34.2274
167807,1140397152,G,29.7841,21.2362,20.0245,5.92681,29.1883,0.201684,0.75604,1,G,28.3504,-9.73358,-17.9123,19.7012,20.3861,0.857417,-2.06856,1,50.8533
167807,1140752212,G,55.9676,-10.7903,-10.7924,53.8466,15.2613,1.97347,-2.3561,-1,G,30.5797,22.9029,18.6065,-8.02261,29.5084,-0.268633,0.682262,-1,71.9918
167807,1140516442,G,21.2011,-19.559,-0.906225,8.13031,19.58,0.404144,-3.09529,-1,G,29.8111,-1.01081,-20.3713,21.7412,20.3964,0.927236,-1.62038,-1,28.8806
167807,1143740065,G,20.7122,-15.8109,-2.86649,13.0685,16.0686,0.743015,-2.96224,1,G,19.9553,13.5707,9.49892,-11.1269,16.3876,-0.629439,0.610806,1,40.0134
167807,1145068479,G,59.2475,-19.9595,9.8957,54.8995,22.278,1.63389,2.68132,-1,G,20.7076,17.3852,-3.1918,10.787,17.6758,0.577612,-0.181571,-1,45.0171
167807,1148685333,G,34.2672,9.60728,-17.5597,27.8134,20.016,1.1319,-1.07017,1,G,27.1493,-1.96207,15.6386,22.1056,15.7612,1.13945,1.69561,1,34.899
167807,1151891503,G,27.4381,-7.91844,23.9064,-10.8913,25.1837,-0.420017,1.89065,-1,T,16.494,-2.37263,14.8295,-6.81891,15.0181,-0.439737,1.72945,-1,3.16257
167807,1154263180,G,22.2854,-3.19974,-19.7132,9.88845,19.9711,0.476858,-1.73171,-1,G,17.5593,2.32059,16.7019,-4.89695,16.8623,-0.286474,1.43274,-1,39.4061
167807,1154872656,G,29.0351,-15.0724,-8.10278,-23.4562,17.1124,-1.12084,-2.64833,1,G,19.4408,18.8833,4.29647,-1.70188,19.3659,-0.0877675,0.223719,1,41.085
167807,1155077797,G,19.1945,16.3976,4.23212,9.03472,16.935,0.510968,0.252582,-1,T,24.2958,20.65,6.08009,11.2643,21.5265,0.501933,0.286343,-1,0.700375
167807,1157180879,G,134.154,41.1628,11.164,127.194,42.6499,1.81283,0.264845,-1,G,16.8376,-15.4855,3.23407,-5.76468,15.8197,-0.356782,2.93571,-1,84.7751
167807,1157042545,G,29.5509,-0.54794,-18.6229,-22.9376,18.6309,-1.03577,-1.60021,-1,T,43.4912,0.46407,-26.6754,-34.3465,26.6794,-1.07073,-1.5534,-1,1.32023
167807,1158543948,G,72.0304,-21.3598,-19.5901,-65.9421,28.983,-1.56035,-2.39938,1,G,18.1094,14.8342,9.2523,-4.72021,17.4831,-0.266811,0.557675,1,54.6129
167807,1161792718,G,42.1211,-12.7054,-12.1336,38.2822,17.5685,1.52095,-2.37921,1,G,32.5566,-30.2176,8.53127,-8.60433,31.6537,-0.270388,2.86639,1,53.2975
167807,1164088667,G,78.7151,-10.3771,-19.0455,75.6679,21.689,1.96263,-2.06968,1,G,16.7447,7.82174,13.3533,6.39415,15.4754,0.402245,1.04092,1,48.3679
167807,1164951098,G,22.4386,-22.1843,-3.22772,0.959351,22.4179,0.042781,-2.99711,1,T,22.589,-21.031,-3.04686,7.65931,21.2506,0.353049,-2.99772,1,6.80252
167807,1167274074,G,19.9113,-12.7237,10.9375,-10.7206,16.7785,-0.601933,2.43154,-1,G,24.2669,12.4466,-11.8737,17.1163,17.2018,0.877855,-0.761848,-1,43.7019
167807,1169514270,G,43.947,25.1,12.3424,33.8967,27.9704,1.02355,0.45701,1,G,17.365,-14.8336,-8.4408,3.20148,17.067,0.1865,-2.62425,1,47.5633
167807,1171458074,G,98.7018,-5.6022,-54.9125,-81.8247,55.1975,-1.18496,-1.67247,1,G,40.4041,7.41779,38.6998,-8.93203,39.4043,-0.224779,1.38142,1,104.152
167807,1171719864,G,40.3371,-17.0589,-26.4929,25.1831,31.51,0.732051,-2.14287,-1,G,19.5743,7.47112,17.2425,5.47913,18.7915,0.287594,1.16192,-1,49.7162
167807,1172248937,G,32.2071,16.894,-6.72866,-26.582,18.1847,-1.17337,-0.379028,-1,G,52.6793,-34.2638,15.713,-36.7993,37.695,-0.864472,2.71162,-1,52.9725
167807,1176080405,G,64.7733,-16.4257,-4.74848,62.4757,17.0983,2.00717,-2.86018,1,G,64.1266,-11.6828,-10.1079,62.2379,15.4485,2.10166,-2.42834,1,7.13451
167807,1177416520,G,18.7655,-14.9924,-9.2748,6.42933,17.6308,0.357058,-2.58759,1,T,40.8272,-32.1394,-21.3492,13.3461,38.5841,0.339347,-2.55525,1,0.988049
167807,1177651452,G,32.1018,-5.59942,15.8877,27.3266,16.8455,1.26069,1.90964,1,G,16.4784,9.06759,-12.6229,-5.47446,15.5421,-0.345329,-0.947863,1,43.1258
167807,1179734647,G,27.1043,13.4173,13.1643,-19.5271,18.7969,-0.908577,0.775882,1,G,19.3207,-11.8816,-9.32043,-12.0514,15.1011,-0.731147,-2.47641,1,33.7779
167807,1178788791,G,31.7974,12.7197,-14.261,25.4144,19.1093,1.09658,-0.842464,-1,G,26.6066,-17.2884,15.6968,12.7523,23.3512,0.522067,2.40441,-1,43.9475
167807,1181796544,G,43.2329,27.117,7.98516,-32.7106,28.2682,-0.988249,0.286376,1,G,24.0529,5.55799,21.1782,-9.95618,21.8953,-0.440347,1.31414,1,28.0852
167807,1184177325,G,23.4985,21.8823,-8.1298,2.69009,23.9326,0.114723,-0.355502,-1,G,16.5459,15.489,-5.77031,0.742783,16.908,0.0450595,-0.356359,-1,1.39323
167807,1183344867,G,21.3348,-15.3905,-13.6782,-5.586,20.5903,-0.26807,-2.41503,1,G,24.0271,18.3063,13.7661,7.25703,22.9047,0.311761,0.644771,1,45.2372
173692,517783881,G,30.223,13.9956,-8.38272,25.4415,16.314,1.22732,-0.53965,1,G,41.1133,-31.9003,9.81989,24.0049,33.3775,0.668319,2.84297,1,48.1797
173692,518193653,G,27.3154,15.0917,-21.6343,7.09327,26.3781,0.265768,-0.961694,-1,G,26.1541,-3.14037,22.2925,-13.3118,22.5126,-0.561355,1.71075,-1,51.7401
173692,520700876,G,47.8163,-47.1733,3.21185,-7.12395,47.2825,-0.150104,3.07361,-1,G,34.2402,32.1871,-3.66961,11.0862,32.3956,0.335863,-0.113519,-1,80.5777
173692,523858396,G,37.539,18.1074,-22.1656,24.2893,29.175,0.770232,-0.885692,-1,G,28300.2,13565.2,-16475.4,18586.3,31.424,0.787055,-0.875386,-1,13.8451
173692,524362361,G,18.5549,8.60074,-12.3381,10.866,15.04,0.670981,-0.962029,-1,T,27.0954,13.8347,-17.6197,15.2412,22.402,0.636495,-0.905153,-1,1.23961
173692,528784918,G,21.3992,-1.58209,-21.3186,0.965137,21.3772,0.0451326,-1.64487,-1,G,27.5108,8.01267,25.1731,-7.67767,26.4176,-0.286684,1.26263,-1,47.8636
173692,529036815,G,30.3916,13.2261,13.1056,24.0198,18.6196,1.07236,0.780822,1,G,20.609,-13.3243,-15.5371,-2.40467,20.4679,-0.117216,-2.27968,1,46.1294
173692,529441345,G,173.919,72.7704,23.1908,156.252,76.3763,1.46394,0.308509,-1,G,34.0073,-24.0503,0.446157,24.0389,24.0544,0.880916,3.12304,-1,88.2975
173692,532560972,G,24.7799,6.41951,18.7781,14.8393,19.8451,0.691351,1.24139,-1,G,33.5601,-11.156,31.6422,0.764502,33.5512,0.0227841,1.90976,-1,24.4015
173692,533348257,G,15.693,2.30925,-15.4565,1.42245,15.5002,0.090841,-1.42262,-1,G,22.1218,10.7907,12.3931,-14.81,16.4326,-0.809801,0.854406,-1,32.7069
173692,540786915,G,31.8349,18.4688,-5.49103,25.3417,19.2678,1.08771,-0.28899,-1,G,28.6594,-12.2438,13.9552,21.8333,18.565,1.00055,2.29097,-1,36.3826
173692,541224136,G,83.7028,-36.9027,9.84612,74.4808,38.1936,1.42109,2.88085,1,G,71.9558,37.8924,-12.5016,59.8791,43.6338,1.19512,-0.326489,1,78.5428
173692,542430230,G,43.9592,-3.5315,21.7439,38.0412,22.0289,1.31437,1.7318,1,G,21.6935,-1.52931,-18.6135,-11.036,18.6763,-0.561016,-1.65277,1,59.5448
173692,543219012,G,37.0297,-24.1864,1.00573,-28.0214,24.2073,-0.988516,3.10003,1,G,16.7735,15.8306,3.97519,3.86402,16.322,0.234579,0.246022,1,47.0806
173692,547253059,G,26.1475,-11.8937,-13.6703,-18.8506,18.1201,-0.909595,-2.28681,1,G,21.2429,9.03095,12.6105,-14.5144,15.5107,-0.835216,0.949317,1,33.5159
173692,548072958,G,19.1683,13.2227,13.8726,0.351149,19.1648,0.0183216,0.809381,-1,G,16.0506,12.4805,10.0861,-0.340396,16.0466,-0.0212113,0.67969,-1,2.38558
173692,548130102,G,61.8117,-13.9633,29.2589,52.6271,26.7113,1.26103,2.0174,1,G,49.6277,8.24626,-47.5973,11.3752,39.8219,0.234236,-1.39818,1,89.1821
173692,552904065,G,23.6051,-2.84672,-23.1382,3.7027,23.3127,0.158168,-1.69321,-1,T,19.9463,-2.7444,19.0799,5.12556,19.2762,0.262863,1.71365,-1,42.084
173692,553908176,G,50.7056,-20.1778,-5.87247,46.1457,21.015,1.52794,-2.85838,1,G,19.6644,16.0463,5.67846,-9.84626,17.0214,-0.55027,0.340127,1,60.1431
173692,555083951,G,22.8971,17.539,7.13076,-12.8763,18.9332,-0.636283,0.386154,1,G,25.0231,17.1107,1.4259,-18.2026,17.1701,-0.923265,0.0831417,1,7.52481
173692,558030374,G,25.3356,-15.1131,5.59116,-19.5503,16.1142,-1.02442,2.78725,-1,G,30.1146,-26.7222,-8.92735,10.635,28.174,0.369041,-2.81917,-1,35.1272
173692,557194698,G,15.8213,10.0491,11.2133,-4.85577,15.0573,-0.317143,0.840098,1,G,20.057,-11.1986,-13.4662,9.7737,16.1317,0.53278,-2.26364,1,35.4495
173692,557410799,G,51.1309,0.232999,-29.4181,-41.8196,29.419,-1.15042,-1.56288,1,G,37.9675,2.47256,37.807,2.4579,39.6482,0.0663965,1.5051,1,79.4449
173692,559104618,G,42.9244,10.3776,-15.3913,38.7028,18.5631,1.48099,-0.977562,1,G,17.2025,7.11438,15.3827,2.94486,16.9482,0.172894,1.1376,1,39.683
173692,560633089,G,24.5028,11.1743,15.5018,-15.3364,19.1095,-0.734661,0.946221,1,T,38.6815,16.9695,24.5216,-24.6369,29.8207,-0.752972,0.965445,1,0.669828
173692,565212558,G,131.121,-49.6774,45.6761,-112.422,95.9924,-1.30596,2.38488,1,G,15.2883,2.08119,-14.9597,2.36537,15.1038,0.155974,-1.43256,1,78.1951
173692,564572995,G,54.88,-5.51028,-29.5268,45.9304,30.0366,1.21082,-1.75529,-1,G,20.0507,-14.8712,11.6714,6.68179,18.9043,0.34648,2.47617,-1,45.9602
173692,564476026,G,18.96,14.7891,-4.29608,-11.0587,15.4005,-0.667413,-0.282708,-1,G,57.3855,-38.0621,-15.4618,40.0661,41.0828,0.863767,-2.75573,-1,63.6805
173692,566637950,G,41.6311,19.2453,-7.09658,36.227,20.512,1.33387,-0.353274,1,G,39.4066,-10.5673,19.5896,32.5184,22.2581,1.17292,2.06549,1,40.1223
173692,568276916,G,63.8001,-28.2122,5.57368,56.9513,28.7575,1.43483,2.94654,-1,G,17.5721,16.1526,6.44443,2.51601,17.3907,0.144176,0.379619,-1,52.8697
173692,567594472,G,59.2928,17.0256,-16.1805,54.4421,23.4879,1.57738,-0.759953,-1,G,8.18078,-2.21461,-0.23371,7.87114,88.4903,1.97636,-2.99306,-1,13.4517
173692,569817825,G,39.8434,25.2591,-29.3834,9.27784,38.748,0.23721,-0.860734,1,G,39.3887,-24.7145,28.9886,-10.0156,34.2937,-0.259883,2.27739,1,79.2258
173692,570152010,G,30.6891,3.97858,18.4558,24.1943,18.8798,1.06712,1.35847,1,G,18.9542,-3.03107,-16.6438,8.54674,16.9176,0.485857,-1.75094,1,37.26
173692,571557839,G,27.8397,17.865,-20.3968,6.31262,27.1144,0.230761,-0.851473,-1,G,24.757,-14.1309,11.4152,16.82,18.1656,0.828014,2.4621,-1,46.2243
173692,572017839,G,35.4407,15.6261,7.95837,30.7981,17.536,1.32901,0.47106,-1,G,31.254,-19.3517,-10.8832,-21.9971,22.2021,-0.874829,-2.62928,-1,65.9416
173692,575461475,G,18.541,17.7679,-5.28497,0.35608,18.5372,0.0192077,-0.289111,-1,G,25.4054,-14.576,9.75575,-18.379,17.5395,-0.914816,2.55177,-1,39.7024
173692,574255376,G,56.0439,-29.6336,-6.12719,47.1721,30.2604,1.22698,-2.9377,1,G,15.6652,-9.50785,12.2567,2.18211,15.5121,0.140211,2.23056,1,33.7154
173692,575966677,G,22.3503,2.79813,-16.4217,14.9004,16.6584,0.80475,-1.40202,1,G,17.7813,-1.14143,17.6689,-1.63365,17.7057,-0.0921362,1.63531,1,37.8184
173692,578038385,G,31.2582,-22.2057,-20.8035,-7.15436,30.4282,-0.233008,-2.38879,1,G,17.9387,11.6374,13.3486,-2.85811,17.7092,-0.160699,0.853778,1,46.3984
173692,578647253,G,47.2461,-4.40812,-17.7556,43.5602,18.2946,1.60212,-1.81414,-1,G,36.3724,26.1731,6.68611,-24.3559,27.0136,-0.810066,0.250108,-1,77.6338
173692,581623504,G,36.0344,-6.10602,21.7721,28.0563,22.6121,1.04181,1.84422,-1,G,95.9434,8.02077,-95.3204,-7.40362,95.7098,-0.0773159,-1.48684,-1,107.604
173692,580593997,G,72.2616,20.3106,21.965,-65.778,29.9163,-1.52914,0.824512,1,G,35.9542,-21.701,-27.3658,8.5367,34.9259,0.242052,-2.24125,1,91.6679
173692,581008562,G,27.0285,-12.8899,12.3655,-20.2849,17.6257,-0.974136,2.37681,-1,G,52.917,10.4914,-17.0618,48.9798,20.0294,1.62676,-1.01949,-1,74.4317
173692,585765611,G,15.1114,14.8733,-2.64727,0.345761,15.0943,0.0228909,-0.176177,1,G,23.3362,-18.9253,3.74689,13.1286,18.4237,0.636543,2.9465,1,35.7635
173692,586390736,G,31.1355,23.3737,13.4891,15.5282,26.9868,0.547617,0.523414,1,T,29.483,18.415,14.1887,18.133,23.2472,0.71698,0.65649,1,5.40154
173692,586549431,G,34.0498,12.1127,-9.97819,30.2175,15.6933,1.40981,-0.689075,-1,G,30.5777,17.45,10.7284,22.7021,20.4841,0.955903,0.55124,-1,22.3992
173692,586566037,G,16.0018,-1.24428,-15.948,-0.398453,15.9965,-0.0249062,-1.64866,1,G,20.4363,-1.36155,20.2856,-2.06722,20.3312,-0.101503,1.63781,1,36.0007
173692,591968962,G,32.7229,-7.8301,-23.6453,-21.2218,24.908,-0.772766,-1.89058,-1,G,33.3379,-6.91681,21.1115,-24.857,22.2157,-0.962997,1.88741,-1,44.9097
173692,590808984,G,41.6011,21.3871,-8.41121,-34.6769,22.9816,-1.19969,-0.374704,1,G,21.1071,-19.5695,3.03733,-7.30119,19.8038,-0.360798,2.98761,1,46.2382
173692,591237288,G,80.4361,16.9768,29.78,-72.766,34.2792,-1.49722,1.05267,-1,G,16.0735,-15.0582,-4.67471,3.12137,15.7672,0.196696,-2.84058,-1,61.8851
173692,594526113,G,20.0967,18.059,-0.275658,8.81266,18.0611,0.470395,-0.0152631,1,G,19.4995,-14.8766,2.28162,12.3976,15.0505,0.751092,2.98941,1,33.224
173692,594717445,G,65.393,25.4811,-13.3725,58.7207,28.7769,1.46162,-0.483291,1,G,43.8822,-23.4846,8.22109,36.1459,24.8819,1.16824,2.80486,1,53.9525
173692,597659969,G,32.8126,-26.2101,-6.19779,-18.7422,26.9329,-0.649293,-2.90939,1,G,56.7516,49.5829,20.7338,18.2312,53.7434,0.333036,0.396066,1,85.2285
173692,597391844,G,40.6438,20.2383,-34.4041,7.65994,39.9153,0.190746,-1.03906,1,G,16.9501,-6.25949,15.6968,1.31329,16.9633,0.0778769,1.95019,1,51.8764
173692,599479470,G,24.4194,10.4315,22.0401,-1.30938,24.384,-0.0536723,1.12874,1,T,27.8113,11.5957,25.2576,-1.02354,27.7922,-0.0368199,1.1404,1,0.574048
173692,598648700,G,19.338,12.2065,-9.69914,-11.4401,15.5908,-0.680117,-0.671432,-1,G,21.5384,-17.1776,9.66655,8.68222,19.7107,0.427355,2.62902,-1,40.4792
173692,599550692,G,91.8819,-6.86707,-18.7904,-89.6774,20.0059,-2.20556,-1.92117,-1,G,16.988,2.05065,15.6629,-6.2488,15.7966,-0.385927,1.44061,-1,51.1648
173692,603930984,G,37.1406,18.4517,7.25436,-31.4058,19.8266,-1.24049,0.37459,1,G,39.1073,-23.5596,-10.1899,-29.5039,23.6726,-0.983118,-2.73278,1,45.4868
173692,608879102,G,24.3139,22.1916,-9.79748,-1.64291,24.2581,-0.0676744,-0.415759,-1,G,53.4524,-29.4386,24.0409,-37.5839,38.0078,-0.873464,2.45678,-1,65.2186
173692,610129842,G,24.2267,20.0646,13.3853,-2.27334,24.1196,-0.0941138,0.588311,1,G,25.5876,17.0973,18.2516,-5.4106,25.0088,-0.214695,0.818042,1,6.36559
173692,610257718,G,22.4701,-6.50973,-18.6641,10.685,19.7667,0.517187,-1.90639,1,G,22.5906,-6.47821,-18.9048,10.534,19.984,0.505338,-1.90093,1,0.334476
173692,613052736,G,21.3708,16.3347,-6.509,12.1452,17.5838,0.645035,-0.379192,1,G,37.0421,-22.7339,20.0709,-21.2706,30.326,-0.653811,2.41833,1,55.7128
173692,612692756,G,184.811,-29.0712,80.2898,-163.901,85.3908,-1.40701,1.91819,1,G,20.8345,-5.50404,-14.2541,-14.1629,15.2799,-0.828728,-1.93929,1,70.9026
173692,612551471,G,48.2165,-15.6284,-11.1219,44.2366,19.1818,1.57274,-2.52309,1,G,21.9319,14.6378,16.3234,-0.5264,21.4889,-0.0239347,0.839985,1,54.6093
173692,611799407,G,26.8906,-17.5444,19.1969,6.83829,26.0063,0.260008,2.31125,-1,G,16.538,7.47871,-14.3037,-3.60115,16.1409,-0.221297,-1.08904,-1,41.8366
173692,613609514,G,26.4941,-18.3535,-12.364,-14.5674,22.1296,-0.61815,-2.54876,1,G,25.9549,18.335,14.5081,11.2689,23.3807,0.465033,0.6694,1,52.3012
173692,614271706,G,66.8473,13.3343,15.3741,-63.6741,20.351,-1.8584,0.856333,-1,G,34.5891,-14.1726,-20.0778,-24.3396,24.576,-0.874556,-2.18546,-1,50.2007
173692,616613876,G,54.6003,33.6497,-42.5423,-6.24752,54.2416,-0.114927,-0.901585,1,G,22.2816,-11.9475,15.0558,-11.2711,19.2203,-0.557141,2.24159,1,66.1622
173692,750686207,G,17.0095,-16.8911,0.938997,-1.76636,16.834,-0.104256,3.086,-1,G,24.3001,1.8944,-22.6656,8.55389,22.7446,0.36774,-1.48741,-1,31.0398
173692,751976435,G,26.5518,16.2211,-20.5286,4.52082,26.1639,0.17194,-0.90208,1,G,16.7132,10.3641,-12.8043,2.82057,16.3951,0.170421,-0.890329,1,0.328026
173692,751322994,G,37.2445,-12.5074,-10.8671,33.3558,16.5689,1.44951,-2.42625,1,G,38.5753,19.7492,7.5348,32.2682,21.1377,1.20941,0.364479,1,37.1291
173692,751190023,G,33.4532,6.8457,15.3455,28.9267,16.8032,1.31167,1.15119,-1,G,21.6389,-14.2012,-10.833,12.2148,17.8614,0.639397,-2.48993,-1,35.6096
173692,752986801,G,31.4789,1.13855,18.0556,25.7606,18.0914,1.1518,1.50782,-1,G,18.255,-3.36319,-17.2822,-4.82176,17.6064,-0.270551,-1.763,-1,45.0497
173692,752785799,G,17.0056,-15.5525,3.05477,-6.16174,15.9603,-0.379668,2.94773,-1,T,26.1128,-23.9402,4.14336,-9.56899,24.2961,-0.384318,2.97022,-1,0.501603
173692,754933768,G,37.325,3.89363,14.9856,33.962,15.4832,1.52696,1.31659,-1,G,38.8373,-11.14,-25.6099,26.9881,27.9279,0.857378,-1.9811,-1,43.8224
173692,754892639,G,50.3076,-9.19641,-29.5256,-39.68,30.9247,-1.06812,-1.87274,1,G,41.5801,15.541,14.0108,-35.9314,20.9243,-1.30952,0.733661,1,49.4498
173692,754497573,G,53.5259,-0.413607,19.7883,-49.7319,19.7926,-1.65192,1.59169,-1,G,22.0341,12.5905,-10.7708,14.5245,16.569,0.791376,-0.707658,-1,65.1165
163340,6658737,G,20.2029,16.1033,-11.8731,2.80326,20.0072,0.139658,-0.63533,1,G,21.1875,-11.5748,17.1129,4.69822,20.2671,0.224967,2.16566,1,40.1115
163340,7720562,G,17.8467,-4.33769,15.5515,-7.60465,16.1451,-0.455141,1.84281,-1,T,22.4002,-5.31057,18.6306,-11.2454,19.3727,-0.55201,1.84848,-1,1.72989
163340,58020430,G,36.3427,-2.93467,-15.0058,-32.9697,15.29,-1.51142,-1.76393,1,T,745.73,-82.5096,-328.69,-664.28,338.888,-1.42568,-1.81674,1,7.26727
